DATE,PREP,MAXW,AVGW,MINH,AVGH,AVGP,AVGT,MINT,Occurrence
2016-09-01,0,8.1,3.1,43,71.3,990.5,23.2,15.8,0
2016-09-02,4.5,4.7,2.7,48,68.5,996.8,24.2,20.6,0
2016-09-03,0.5,3.8,1.8,51,73.8,998.8,23.9,20.4,0
2016-09-04,0,2.6,1.5,52,71.3,1001,25.6,22.1,0
2016-09-05,0,4.4,1.7,44,66.1,999.7,26.4,23,0
2016-09-06,0,4.4,1.8,43,69,999,24.7,21,0
2016-09-07,0,3.8,1.8,47,69.8,996.3,24.3,20.9,0
2016-09-08,4.5,4.5,1.3,58,76.4,996.9,23,21.5,0
2016-09-09,0,4.6,1.8,41,71.1,999.8,23.9,19.7,0
2016-09-10,0,3.3,1.6,44,65.4,1002.2,24.4,20,0
2016-09-11,0,3.1,1.7,48,66.3,1004.6,24.5,22.1,0
2016-09-12,2.5,4.8,1.9,49,68.9,1006.4,23.4,21.4,0
2016-09-13,0,4,1.8,39,62.5,1007.8,24.6,19.6,0
2016-09-14,0,4.2,1.8,46,66.1,1007.4,24.6,21.4,0
2016-09-15,0,3.5,1.3,37,68.1,1006.4,23.9,18.8,0
2016-09-16,0,3.4,1.5,40,64.9,1004.6,24.6,20.4,0
2016-09-17,7,5.4,2.9,43,64.8,1001.5,23.1,18.5,0
2016-09-18,0,4.8,3.1,40,53.4,1001.7,23.5,20.2,0
2016-09-19,0,5.9,3.5,36,53.3,1003.1,21.9,18.2,0
2016-09-20,0,5.6,3.1,26,41.1,1007,20.6,15.4,0
2016-09-21,0,3.7,2,28,43.4,1011,20.2,14.3,0
2016-09-22,0,3.6,1.8,30,46.3,1008.2,21.9,17.5,0
2016-09-23,0,3.4,1.6,34,57.9,1007,21.4,16.4,0
2016-09-24,0,3.7,1.6,35,60.6,1006.2,22.3,16.5,0
2016-09-25,0,3.6,1.2,27,57.6,1006.7,23,18.6,0
2016-09-26,0,4.6,1.8,40,59.1,1006.1,23.6,19.7,0
2016-09-27,13.5,3.7,1.3,64,82.5,1006.3,21,19.1,0
2016-09-28,0.5,3.8,1.3,74,84.6,1005.2,19.9,18.7,0
2016-09-29,0,4.8,3,48,64.4,1006.2,20.4,18.2,0
2016-09-30,0,3.7,1.6,54,66.9,1005.3,20.5,17.7,0
2017-05-01,0,4.7,1.9,17,50.8,1005.9,20.1,12.8,0
2017-05-02,0,4.5,2.1,26,42,1011.1,20.7,15.2,0
2017-05-03,0,7.4,2,16,34.1,1010.5,21.5,14.5,0
2017-05-04,0,5.4,2,25,43.6,1006,21,14.8,0
2017-05-05,0,6.9,3.2,35,53.4,1003.4,20.9,15.5,0
2017-05-06,0,8.1,3.8,16,32,1005,14.9,10,0
2017-05-07,0,6.5,3.2,16,42.6,1003.5,16.6,10.9,0
2017-05-08,0,4.4,2.1,34,43.6,1003.6,17.9,11.1,0
2017-05-09,2.5,3.9,1.6,36,62.6,1000.5,17.1,15.3,0
2017-05-10,2.5,5.8,2.5,54,73,999.6,16.4,14.2,0
2017-05-11,0,4.3,1.8,48,65.3,1001.1,19.3,13.1,0
2017-05-12,0,5,2.1,63,71.6,998.7,19.1,16.8,0
2017-05-13,6,8.5,3.1,52,77.8,995.6,16.4,12.4,0
2017-05-14,0,6.7,3.7,32,58.3,999.2,15.7,11,0
2017-05-15,0,4.8,2.8,45,61.4,1001.5,16,12.3,0
2017-05-16,0,4.2,2,38,60.5,1000.6,17.1,13.3,0
2017-05-17,0,5.4,2.1,29,51.5,1001.1,18.6,12.3,0
2017-05-18,0,5.5,2.3,28,41.9,1005.5,20.4,13.9,0
2017-05-19,0,5.5,2.6,23,42.6,1006.7,21.1,15.1,0
2017-05-20,0,5.7,2.4,28,44,1005.7,20.9,15.4,0
2017-05-21,0,4.7,2.3,19,48.1,1004.9,21.5,16,0
2017-05-22,0,5,2,30,53.6,1003.8,21.8,15.9,0
2017-05-23,5,4.4,1.9,46,68,1000.6,20,17.2,0
2017-05-24,0.1,4.6,2,31,60.4,998,21.8,16.9,0
2017-05-25,0,7,3.4,14,45.6,994.9,19.2,14.4,0
2017-05-26,0,5.3,2.9,25,41.5,997.7,17.7,12.4,0
2017-05-27,0,4.9,2.2,24,46.1,1001.7,19.5,13.7,0
2017-05-28,0,5.4,2.7,25,50.6,1001.4,21.2,14.4,0
2017-05-29,0,5.3,2.3,39,61.8,1001.7,22.9,18.1,0
2017-05-30,0,5.4,2.4,7,43.5,999.4,23.6,18.6,0
2017-05-31,0,4.8,1.9,22,49.1,992.9,23.3,17.7,0
2017-06-01,0,6.2,3.1,24,51.8,989.2,23.3,20,0
2017-06-02,0,5.2,2.8,20,37.4,994,20.5,15.5,0
2017-06-03,0,6.2,3,24,44,997.5,20.5,16.1,0
2017-06-04,0,5.6,2.6,19,36.9,1001.4,21.7,15.1,0
2017-06-05,0,4,1.9,18,33.3,1004.5,24.2,16.4,0
2017-06-06,15.5,5,2.5,36,60,1002.6,19.4,14.5,0
2017-06-07,12.5,4.6,2.4,78,91.4,994.7,17.6,15.1,0
2017-06-08,0,5.5,2.8,38,67.3,999.7,20.1,15.1,0
2017-06-09,0.1,6.4,3.3,50,69.8,996.8,21.2,17.9,0
2017-06-10,4.5,4,2.3,14,46.8,996.9,21.5,16.7,0
2017-06-11,0,5.5,2.2,17,33.8,998.3,22.8,14.8,0
2017-06-12,0,4.9,2.8,25,45.5,1004.1,22.1,17,0
2017-06-13,0,6.1,2.4,44,63,1004.1,21.5,18.3,0
2017-06-14,0,5.4,2.8,38,63,1000.8,21.8,17.8,0
2017-06-15,0,5.4,2.5,30,62.4,998.1,23.1,18,0
2017-06-16,0,4.6,2.2,31,55.8,999.3,25.5,20,0
2017-06-17,0,5,2.4,30,52.3,1000.5,24.2,20.6,0
2017-06-18,0,5.3,2.3,25,52,1000.2,24.3,18.6,0
2017-06-19,0,4.2,1.8,27,50.9,999.4,24.8,19.5,0
2017-06-20,0,5,2.1,26,43.4,995,26,20,0
2017-06-21,0,6.3,2.9,30,52.6,995.6,25.4,21.7,0
2017-06-22,0,4.9,2.5,36,57.3,998.7,25.3,21.2,0
2017-06-23,0,5.7,2,25,53,996.2,26.7,21.3,1
2017-06-24,3.5,5.2,1.2,40,60.4,993.3,24.5,21.5,0
2017-06-25,1.5,3.6,1.5,48,75.4,992.6,23.8,21,0
2017-06-26,29,6.4,2.2,43,76.9,997.3,23.1,20.1,0
2017-06-27,0,4.3,2.2,44,67.5,999.7,25.2,20.8,0
2017-06-28,0,4.6,2.1,44,63.5,1001.9,26,22.5,0
2017-06-29,0,4.7,2.2,40,64.8,1001.1,26.2,21.9,0
2017-06-30,0,4.3,2.2,40,65.9,998.2,25.9,22.2,0
2017-07-01,0.5,4.6,2,45,73.6,997.4,25.3,22.4,0
2017-07-02,92,7.3,2.5,81,90.5,996.8,24.3,21.9,0
2017-07-03,67.5,6.2,3.5,69,87.6,995.7,24.7,21.9,0
2017-07-04,0.5,4.9,2,51,74.5,996,26.7,23.8,0
2017-07-05,0,4.1,1.5,43,66.9,1000,27.4,23.3,0
2017-07-06,34,5.3,1.7,39,72.3,1000.1,27.6,23.9,1
2017-07-07,16.5,4.8,2,70,80.8,997.7,26.4,24.4,0
2017-07-08,4.5,5,2.6,76,83.3,996.5,26,24.6,0
2017-07-09,32.5,3.1,1,66,88,996.3,26.3,23.8,0
2017-07-10,144.5,5.9,2.3,88,96.5,991.1,24,22.6,0
2017-07-11,1,4.4,2.1,54,81.4,997.2,26,22.2,0
2017-07-12,0,4.6,2.3,54,75.9,1000.2,27.1,24.9,0
2017-07-13,0,4,1.5,51,71,998,27.6,23.1,0
2017-07-14,0,6,2.1,49,68.4,998,28.7,26.1,1
2017-07-15,42.5,5.2,2.2,75,89,999.5,25,23.4,0
2017-07-16,22.5,4.3,1.4,64,83.4,1001.8,26.2,23.4,0
2017-07-17,7.5,4.3,2,65,77.3,1001.9,26.8,24,0
2017-07-18,2.5,3.5,1.6,60,80.6,999.5,26.5,23.9,0
2017-07-19,0,4.6,1.8,47,71.4,997.1,28.3,24.5,1
2017-07-20,0,4.8,2.2,46,66.1,996.6,29.9,26,1
2017-07-21,0,3.9,2.5,61,73.1,998.2,29.8,27.3,0
2017-07-22,0.5,4,2.3,59,75.8,999.1,29.3,27.5,0
2017-07-23,133.5,4.1,2.1,80,89.5,994.9,27,26.1,0
2017-07-24,3,2.7,1.2,71,82.3,992.9,26.2,25.6,0
2017-07-25,0,4.6,1.9,38,64.1,993.9,29.4,24.6,1
2017-07-26,0,4.8,2.7,43,55.6,997.6,28.7,24.2,0
2017-07-27,3.5,3.6,1.9,45,62.5,998.2,27.1,24.9,0
2017-07-28,8.5,3.1,1.5,86,92.1,998,25.5,24.8,0
2017-07-29,0,3.9,2.3,60,72.3,997.6,27.2,25,0
2017-07-30,0,4.2,1.9,42,64.4,997.2,27.9,24.7,0
2017-07-31,3.5,3.5,1.4,72,82.3,998.9,25.7,24.8,0
2017-08-01,2,3.3,1.7,51,73,1000.1,28.6,24.1,1
2017-08-02,0,2.5,1.3,55,71.9,997.4,30,26.6,1
2017-08-03,0,4.3,2.2,37,60.6,995.2,30.2,27.2,1
2017-08-04,0,4.6,2.1,38,60.1,995.5,30.3,25.9,1
2017-08-05,0,5.3,1.9,52,63,993.4,31.4,27.6,1
2017-08-06,5,4.6,1.9,54,71.9,990.9,29.8,28.2,1
2017-08-07,0,5.3,2.4,37,68.1,989.7,29.2,26.4,1
2017-08-08,0,5,1.9,43,67.1,989.8,28.2,25.5,0
2017-08-09,2.5,4,2.3,42,66.4,988.1,27.6,24.6,0
2017-08-10,5.5,3.4,2,83,89.9,991,24.8,23.9,0
2017-08-11,0.5,4.1,2.3,45,72.5,996.4,27,23.9,0
2017-08-12,0,3.9,2.1,43,60.3,1000.6,27.8,23.2,0
2017-08-13,0,5,2.8,53,62.1,1000.4,26.3,24.2,0
2017-08-14,1.5,5.7,3.6,60,67.5,996.2,24.6,23.1,0
2017-08-15,93.5,5.5,3.6,68,93.8,993.2,21.9,20.8,0
2017-08-16,2,5.1,3.7,67,80.5,995.5,23.3,20.5,0
2017-08-17,0.5,3.9,2.1,65,77.1,998,24.8,21.2,0
2017-08-18,0,3.7,1.3,54,75.6,1001,26.3,23.9,0
2017-08-19,0,3.3,2,64,75.8,1001.9,26.1,23.1,0
2017-08-20,124.5,4.7,2.9,79,95.6,998.6,23.2,22,0
2017-08-21,5,5.3,2.4,65,81.5,997.1,25.8,23.7,0
2017-08-22,0,3.7,1.9,49,70.6,1001.9,27.3,23.4,0
2017-08-23,31.5,6.2,2.6,73,84.1,1001.3,27.2,24.6,0
2017-08-24,14,7.7,4,79,85.3,996,26.5,23.9,0
2017-08-25,0,5,1.7,19,61.9,998.6,25.3,22.2,0
2017-08-26,0,4.9,2,24,54.5,1003.8,24.2,19,0
2017-08-27,0,2.6,1.4,44,62,1005,22.7,19,0
2017-08-28,9,4.4,1.5,35,73.1,1001.5,21.5,18.3,0
2017-08-29,0,5.3,3.2,32,51.4,1004.3,19.5,17,0
2017-08-30,0,4.5,1.5,33,55.8,1003.9,19.8,16.1,0
2017-08-31,0,4.1,1.6,33,62.4,1002.2,22.2,16.6,0
2017-09-01,0,4.4,2.2,31,56,1002.6,23.3,17.1,0
2017-09-02,0,4.2,1.8,33,59,1002.6,23.8,18.6,0
2017-09-03,0,3.3,1.6,36,64,1004.8,23.7,19,0
2017-09-04,0,3.2,1.6,28,53.8,1005.2,24.6,19.7,0
2017-09-05,0,3.3,1.7,51,62.4,1001.8,21.9,20.4,0
2017-09-06,2,2.8,1.2,61,75.5,998.6,20.6,18.5,0
2017-09-07,0,3.7,1.4,52,73.3,997.9,22.4,17.8,0
2017-09-08,0,3.9,1.7,30,67.5,1001.4,24.3,20.4,0
2017-09-09,0,3.6,1.4,43,70.1,1003.2,23.8,19.2,0
2017-09-10,0.5,2.7,1.4,56,74.3,1003.4,23,19.9,0
2017-09-11,24,3.9,1.7,59,79.8,997.7,21.2,18.6,0
2017-09-12,0,4.8,1.9,29,58.6,1003.6,22.1,17.7,0
2017-09-13,0,4.2,1.9,30,49.3,1008.4,21.4,15.9,0
2017-09-14,0,3.2,1.7,28,48.8,1009.3,22.4,14.8,0
2017-09-15,0,5.9,3.6,33,48.4,1009,22.6,17.8,0
2017-09-16,0,5.7,3.6,39,50.9,1004.5,22,16.7,0
2017-09-17,0,5,2.7,34,51.3,997.6,23.1,19,0
2017-09-18,0,4.7,2.1,36,62.8,998.3,21.9,16.4,0
2017-09-19,8,6.8,3,66,79.1,998.8,22.6,20.1,0
2017-09-20,0,5,2.4,29,48.9,1002.4,19.5,14.1,0
2017-09-21,0,3,1.6,29,57.3,1004,20.3,14.2,0
2017-09-22,0,4.4,2.1,34,60.8,1003,20.6,15.4,0
2017-09-23,0,3.7,1.6,40,69.8,1005.4,21.8,17.6,0
2017-09-24,0,4.6,2,53,71.5,1005.1,22.4,18.8,0
2017-09-25,0,3,1.4,35,58,1004.8,23.4,17.4,0
2017-09-26,0,3.3,1.9,36,57,1002.2,25.1,19.4,0
2017-09-27,0.5,4.3,1.7,53,66.4,997.7,22.7,19.9,0
2017-09-28,0,6,2.8,20,49.1,1000.5,19.2,14.2,0
2017-09-29,0,5.4,2.2,20,39.3,1007.5,17.4,11.2,0
2017-09-30,0,3.9,1.5,49,64.9,1011.1,20,14.7,0
2018-05-01,0,4,1.5,58,72.8,1003.5,20.4,17.8,0
2018-05-02,12,5.2,1.9,75,90.4,994.9,15.1,8.7,0
2018-05-03,1,5.3,2.7,45,62.4,997.4,11.2,6.9,0
2018-05-04,0,5.9,2.7,25,45.5,1001.5,14.1,8.8,0
2018-05-05,0,4.8,2.6,27,46.8,1004.7,18.3,11.6,0
2018-05-06,22,3.9,1.1,60,86.4,997.7,16.6,15,0
2018-05-07,0,3.7,1.2,26,60.3,996.5,19.2,14,0
2018-05-08,0,2.7,1.7,36,50.9,1003.9,17.5,11.6,0
2018-05-09,0,3.6,1.7,31,50.4,1010.6,15.7,9.2,0
2018-05-10,0,5.4,2.3,44,67.4,1012.1,15.4,11.3,0
2018-05-11,0,3.5,1.8,36,59.8,1008.2,16.1,11.9,0
2018-05-12,32,2.9,0.9,50,89.3,999.8,14.2,11.8,0
2018-05-13,0.5,3.9,1.9,61,82.5,998.3,15.8,12.7,0
2018-05-14,0,3.4,1.4,45,71.4,1001.3,18.2,11.9,0
2018-05-15,0,3.4,1.1,31,56.4,1000,23.2,15.4,0
2018-05-16,45,6.1,1.9,62,93.8,995.1,22.3,21.8,0
2018-05-17,83,8,1.4,80,97,994,20.9,18.8,0
2018-05-18,6.5,2.7,1.3,66,86.8,996.2,16.3,12.2,0
2018-05-19,0,2.9,1.5,31,47.5,1005.9,17.6,10.3,0
2018-05-20,0,2.8,1.4,22,32.1,1009.2,17,11.5,0
2018-05-21,0,3.5,1.4,24,43.9,1007.9,17.8,11.3,0
2018-05-22,12.5,3.1,1.1,48,75.5,1002,18.1,15.4,0
2018-05-23,6.5,5,2.5,27,57.1,998.4,17.3,13.6,0
2018-05-24,0,5.4,2.2,24,47.4,999.5,18.3,11.2,0
2018-05-25,0,4.5,1.8,22,47.4,998.5,19.7,13.8,0
2018-05-26,0,4,1.4,27,50.1,998.8,21.8,14,0
2018-05-27,0,4.1,1.7,30,47.4,1000.4,20.3,17.3,0
2018-05-28,0,4.3,1.6,34,49.8,999.9,22.3,16.2,0
2018-05-29,1,4.4,1.8,50,69.3,1001.2,21.4,19.1,0
2018-05-30,0,4.4,1.9,35,69.8,1000,20.2,15.8,0
2018-05-31,0,3.6,1.9,35,58.9,1001.4,20.9,14.2,0
2018-06-01,0,4.3,1.9,30,50.4,1004.7,23.8,17.5,0
2018-06-02,0,4.5,2,20,44.5,1005.1,23.4,17.6,0
2018-06-03,0,4.2,1.6,19,39.4,1003,24,16.9,0
2018-06-04,0,4.4,1.9,27,50.1,1002.6,22.6,18.9,0
2018-06-05,0,4,1.7,31,52.5,1001.6,23.7,17.7,0
2018-06-06,0,4,2,44,62.9,1002.1,23,18.4,0
2018-06-07,0,4.1,2,37,69.3,1001.7,22.2,17.8,0
2018-06-08,0,3.7,2.1,47,68,998.8,21.9,18.5,0
2018-06-09,0.5,3.5,1.4,35,60.6,997.1,23.7,18.9,0
2018-06-10,0.5,2.9,1.4,47,59.9,994.7,21.3,18.3,0
2018-06-11,5,4.3,1.4,45,67.3,990.9,20.2,18,0
2018-06-12,0,4.7,1.7,40,65.5,993,21.3,16.6,0
2018-06-13,0,5.1,1.5,46,64,996.2,22,18.3,0
2018-06-14,29,3.7,1.1,55,74.9,997.7,21.6,18.8,0
2018-06-15,16.5,2.7,1.4,38,60.8,1001,21.7,17.2,0
2018-06-16,0,2.8,1.4,36,56.4,1002.1,22.5,16.3,0
2018-06-17,0,3.9,1.3,43,66.9,1000.3,22.8,18.9,0
2018-06-18,0,4,1.5,31,54.9,996.9,24.8,19.9,0
2018-06-19,0,3.6,1.8,41,61.3,994.8,22.4,19.1,0
2018-06-20,0,4.2,2.3,41,68.1,994,22.7,19.1,0
2018-06-21,0,4.4,2.2,32,60.1,997.1,23.7,19.4,0
2018-06-22,0,4.3,1.8,20,45.1,998.3,25,18.2,0
2018-06-23,0,4.4,2,28,50.6,994.8,24.5,20.9,0
2018-06-24,0,3.7,1.9,28,62.8,998.1,25.2,20.1,0
2018-06-25,0,3.2,1.2,31,57.1,1000.2,27.1,21.3,0
2018-06-26,71.5,5.7,2.4,47,88.3,993.7,22.3,20.2,0
2018-06-27,1,4.5,2,65,81.9,992.3,22.3,19.1,0
2018-06-28,26.5,4.3,1.1,61,85.1,989.6,23.3,20.6,0
2018-06-29,6.5,3.2,1.5,56,78.5,993.1,24.7,21.9,0
2018-06-30,14.5,5.1,0.9,65,83.8,999.6,24.4,21.6,0
2018-07-01,83.5,2.3,0.8,84,94.6,999.3,21.9,21,0
2018-07-02,59.5,2.9,0.7,84,95.4,997.5,22.6,20.6,0
2018-07-03,0.1,2.6,0.8,47,74.4,990.1,27.4,22.5,0
2018-07-04,0,3.9,1.7,51,69.6,988.1,27.3,24,0
2018-07-05,0.5,3,1.2,58,72.8,993.3,25.3,23.4,0
2018-07-06,0,3.4,1.8,49,57.8,998.2,23.9,21.5,0
2018-07-07,0,2.3,1.6,42,51.4,1000.3,23.7,19.5,0
2018-07-08,0,2.8,1.5,36,51.5,1002.4,23.3,17.7,0
2018-07-09,14,1.8,1.1,61,82.3,1004.9,20.8,20.1,0
2018-07-10,16.5,1.6,0.7,74,87.8,1004.4,23.7,20.4,0
2018-07-11,3,3.9,1.3,66,82.9,1004.9,26.8,24.4,0
2018-07-12,1,3.6,1.5,73,82.4,1003.4,26.6,25.1,0
2018-07-13,0,3.4,1.8,58,74.8,1002.4,27.3,24.7,0
2018-07-14,0,4.2,1.9,51,69.6,1001.4,27.9,24.6,0
2018-07-15,0,3.7,1.6,46,69.6,1002.3,28.3,24.5,1
2018-07-16,0,3.6,1.7,40,64.3,1002.4,28.7,24,1
2018-07-17,0,4.1,1.7,45,66.5,1002.2,28.1,23.9,0
2018-07-18,0,4.1,1.6,41,64.8,1001.9,28.2,23.7,1
2018-07-19,0,3.2,1.6,40,64.1,1001.1,28.7,23.2,1
2018-07-20,0,3.3,1.5,41,62.6,999.4,29.5,24.6,1
2018-07-21,0,3.6,1.5,29,53.6,999,30.6,24.9,1
2018-07-22,0,3.7,1.4,30,49.6,998.6,31.8,25.3,1
2018-07-23,0,4,1.8,41,53.8,999,31.7,29.2,1
2018-07-24,0,4,1.6,40,59.5,997.4,31.4,27.2,1
2018-07-25,0,3.8,2.4,50,66.3,997.5,30.1,27.7,1
2018-07-26,0,3.4,1.5,51,68.8,997.5,30.1,27.3,1
2018-07-27,0,3.7,1.9,48,69.3,997.2,30.9,27.2,1
2018-07-28,7.5,3.6,1.2,53,77.1,996.1,29.5,28,1
2018-07-29,0,2.9,1.2,32,52.4,994.2,31.3,26.4,1
2018-07-30,0,2.4,1.2,35,50.9,994.3,31.7,26.2,1
2018-07-31,0,3.6,1.5,32,50.5,994.7,32.6,27.8,1
2018-08-01,0,4,1.7,35,55.5,993.4,33.6,27.8,1
2018-08-02,0,3.2,1.6,38,54.4,995.6,33.7,30.3,1
2018-08-03,0,4.2,1.9,39,55.3,997.4,33.1,30,1
2018-08-04,0,4.6,2.4,46,60.6,998.2,31.1,28,1
2018-08-05,2,4.9,2.6,50,71.8,997.6,30,27.2,1
2018-08-06,6.5,4.4,1.6,49,71.6,996.8,30.5,28.3,1
2018-08-07,0,3.7,1.5,43,63.4,997.2,30.5,26.8,1
2018-08-08,0,4.6,2.1,35,64.8,996.8,31,27.6,1
2018-08-09,2,4.2,1.5,58,76.3,994.5,28.8,27.1,0
2018-08-10,0,3.6,1.4,37,60.9,993.6,30.7,25.7,1
2018-08-11,0,3.3,1.5,34,55.8,995.3,31,26.4,1
2018-08-12,5,3.7,1.5,39,61.3,997.4,30.6,27.2,1
2018-08-13,1,3.2,1.4,47,68.6,1000.4,30.5,26.7,1
2018-08-14,0,4,1.3,34,58.3,1000,31.7,27.7,1
2018-08-15,1,5.8,1.2,34,59.5,997.3,31.7,28.3,1
2018-08-16,0,3,1.7,36,51,999.6,29.9,24.1,1
2018-08-17,0,3.5,1.8,25,39.8,1002.4,27.2,21.7,1
2018-08-18,0,3.8,1.4,28,44.6,1001.1,26.7,21.5,0
2018-08-19,0,3.3,1.2,29,50.6,999.8,28.2,23,1
2018-08-20,0,5.1,2,41,55.6,995.3,29.1,25.1,1
2018-08-21,5,7.1,2.5,49,71.4,993.9,26.6,23.4,0
2018-08-22,0,3.2,1.1,34,54.1,994.7,30.7,23.4,1
2018-08-23,3,2.8,1.7,48,59.1,990.2,29.4,25.7,0
2018-08-24,7.5,4.2,2.5,73,86.3,987.5,24.4,23.2,0
2018-08-25,0,5.3,2.6,50,68,999.2,25.2,22.7,0
2018-08-26,2,3.8,1.2,41,70,1002,23.2,20.3,0
2018-08-27,19.5,2.1,0.8,82,91,1001.6,22.7,20.2,0
2018-08-28,96.5,3.7,0.9,72,92.4,1001.5,23.7,22.5,0
2018-08-29,42,4.5,2.4,72,86,999.1,25.2,22.7,0
2018-08-30,9.5,3.7,1.8,62,80.9,999.2,25.3,23.9,0
2018-08-31,0.1,3.7,1.6,40,67.4,1000.3,25.6,22.8,0
2018-09-01,0,2.3,1.3,38,59.4,1001.5,25.5,20.8,0
2018-09-02,0,2.8,1.5,38,55.8,999.2,25.1,20.1,0
2018-09-03,34.5,5.5,1,67,85.3,991.9,23.3,21.4,0
2018-09-04,0,5.2,2.2,43,69.4,988,23.2,20,0
2018-09-05,0,5.7,2.5,36,63.5,992.9,24,19.6,0
2018-09-06,1,5,2,42,69.9,994.2,24.1,20.9,0
2018-09-07,0.5,4.3,2.5,32,54.6,995.7,22,19.1,0
2018-09-08,0,3.9,1.7,29,48.8,1003.5,21.7,15.9,0
2018-09-09,0,2.8,1.2,26,49,1006.4,22.2,15.6,0
2018-09-10,0,2.7,1.6,33,49.5,1010.6,22.9,18.6,0
2018-09-11,0,2.4,1.5,37,48.1,1010.8,21.6,16.8,0
2018-09-12,0,3.2,1.4,39,52,1008.1,22.8,16.8,0
2018-09-13,0,2.4,1.2,45,63.5,1007,23.5,20.3,0
2018-09-14,0.5,2.6,1.3,51,66.9,1005.6,23.5,20.3,0
2018-09-15,0.2,2.4,1,61,76,1004.4,23.3,21,0
2018-09-16,2,3.7,1.7,58,83.6,1005.4,22.2,21,0
2018-09-17,0.1,3.8,1.9,32,64.3,1007,22.3,18.5,0
2018-09-18,0,3.4,1.2,33,59.8,1006.6,22,17.7,0
2018-09-19,0.2,2.9,1,34,59.1,1004.1,22.1,18.9,0
2018-09-20,5,2.9,1.8,57,82.4,1000.7,19,17.8,0
2018-09-21,18,2.3,1.3,72,85.8,1000.3,19.4,17.6,0
2018-09-22,6.5,5.3,1.8,24,62.3,1004.6,20.8,17.2,0
2018-09-23,0,4.3,1.6,27,52.9,1005.8,19.4,15.6,0
2018-09-24,0,4.4,2.1,27,48.3,1008.7,17.6,14.2,0
2018-09-25,0,2.2,1.1,23,48,1009.5,17.8,10.8,0
2018-09-26,0,2.7,1.7,32,47.9,1009.8,19.4,16.2,0
2018-09-27,0,2.4,1.3,28,47.6,1008.9,18.9,13.2,0
2018-09-28,0,2.1,1.2,45,58.1,1008.5,17.5,14.3,0
2018-09-29,0,2.4,1,31,55.5,1003.9,20.2,14.6,0
2018-09-30,0,5.5,2.3,27,52.5,996.1,17.6,14,0
2019-05-01,0,4.8,2.3,28,48.9,996.4,16.4,11.2,0
2019-05-02,0,5.1,2.3,14,28.5,1001.6,17.1,10.6,0
2019-05-03,0,4.4,1.6,17,37.5,1006.4,17.9,10.1,0
2019-05-04,0,4.1,1.7,18,40.4,1007.8,19.5,12,0
2019-05-05,0,5.3,2.2,12,35.8,1005.8,19.2,13.6,0
2019-05-06,0,5.3,3.1,12,27.1,1006.4,14.5,9.8,0
2019-05-07,0,5,2.3,16,33.4,1005.7,15,8.4,0
2019-05-08,0,5.1,2.3,31,48.3,1002.1,15.6,10.1,0
2019-05-09,0,4.5,2.2,19,43.3,1000.8,16.6,11.7,0
2019-05-10,0,4.1,1.9,28,48,1003.1,17.8,10.3,0
2019-05-11,0,3.9,1.8,22,39,1003.7,20.3,13.2,0
2019-05-12,0,3.1,1.5,24,36,1004.8,21.6,14.7,0
2019-05-13,0,4.9,1.6,29,43.4,1004.4,18.7,15.5,0
2019-05-14,0,4.1,1.6,24,44.5,1003,19.6,12.9,0
2019-05-15,0,3.9,1.7,23,48.1,1002.9,20.7,14.8,0
2019-05-16,0,4.1,1.5,25,43.8,1001.9,23.5,16.7,0
2019-05-17,0,3.2,1.2,31,44.9,1002.2,23.6,17.6,0
2019-05-18,0,4.8,2.1,38,46.8,1001.8,22.8,19.1,0
2019-05-19,22,2.7,1.2,55,93,998.8,19.4,17.9,0
2019-05-20,8.7,6.1,3.4,33,63.6,994.9,16.4,13,0
2019-05-21,0,5.9,2.9,22,52,995.2,17.2,11.7,0
2019-05-22,0,5.4,2.4,19,46,995.3,19.5,12.3,0
2019-05-23,0,3.5,1.7,16,45,998.4,22.1,15,0
2019-05-24,0,4.1,1.7,27,46.4,1000.8,24.2,16.2,1
2019-05-25,0,4.2,1.6,15,45.6,1005,23.4,18.4,0
2019-05-26,0,4.5,1.8,21,39,1003.7,24.5,18.6,0
2019-05-27,7.1,5.3,2.4,42,80.9,994.5,17.8,14.3,0
2019-05-28,0,4.9,2.6,20,45.9,1000.7,18.1,11.9,0
2019-05-29,0,4.9,2,21,48.4,999.7,20.3,13.3,0
2019-05-30,0,5.4,2.4,31,48,1000.7,19.6,14.6,0
2019-05-31,0,5.4,2.8,35,49.6,1000.3,19.1,16.1,0
2019-06-01,0,4.2,1.9,40,60.5,1000.1,18.9,14.8,0
2019-06-02,0,4.6,1.7,22,42.1,997.6,21.1,14.1,0
2019-06-03,0,5,1.8,27,42.9,997.9,23.1,16,0
2019-06-04,0,4.4,2.2,34,56.4,999.3,22.6,17.6,0
2019-06-05,0,4.3,1.8,38,63.8,1001.8,23,17.8,0
2019-06-06,7.5,4.1,1.2,56,75.9,999.9,21.2,18.6,0
2019-06-07,35.3,3.5,1.9,50,77.3,993.5,20,17,0
2019-06-08,0,4,1.4,28,57.5,997.9,21.9,16,0
2019-06-09,2.5,4,1.8,47,66.1,995.5,21.6,17.1,0
2019-06-10,9.5,2.4,1.6,49,70.3,997.3,18.4,15.7,0
2019-06-11,0,3,1.4,32,51.1,998.8,20.5,15.5,0
2019-06-12,0,4.6,1.8,40,57.1,1000.3,21.5,16.1,0
2019-06-13,0,4,1.7,33,51.9,999.7,23,16.6,0
